1,10,10,5,1,1,1,1,0,0,53,110000.0,1,0,0,1772
0,5,20,10,0,0,1,0,1,0,60,91000.0,0,1,0,1485
0,3,7,7,1,1,1,0,1,0,52,112000.0,1,0,0,1243
1,5,5,7,1,0,1,1,0,0,72,37000.0,0,1,0,1477
1,5,5,7,1,0,1,1,0,0,56,49000.0,1,0,0,1587
0,5,5,7,1,0,1,1,0,0,39,58000.0,0,1,0,1543
0,0,0,3,1,1,0,0,0,1,92,75000.0,1,0,0,1226
0,10,10,7,1,1,0,1,0,0,70,82000.0,0,1,0,1424
1,0,0,3,1,1,0,0,0,1,54,37000.0,0,1,0,332
1,10,10,7,1,1,0,1,0,0,48,85000.0,1,0,0,917
1,0,0,3,1,1,0,0,0,1,80,81000.0,0,1,0,1590
0,5,5,7,1,0,1,1,0,0,42,47000.0,0,1,0,568
1,3,7,7,1,1,1,0,1,0,57,55000.0,0,1,0,1639
0,10,10,7,1,1,0,1,0,0,40,67000.0,1,0,0,1648
0,3,7,7,1,1,1,0,1,0,69,59000.0,0,1,0,1700
0,5,20,10,0,0,1,0,1,0,74,47000.0,0,1,0,1759
0,5,20,10,0,0,1,0,1,0,35,32000.0,0,1,0,983
1,2,10,7,1,0,1,0,1,0,43,34000.0,1,0,0,1621
0,10,10,5,1,1,1,1,0,0,56,74000.0,1,0,0,863
1,3,7,7,1,1,1,0,1,0,75,80000.0,1,0,0,1370
1,5,5,5,1,1,1,1,0,0,63,34000.0,0,1,0,1525
0,10,10,5,1,1,1,1,0,0,44,49000.0,0,1,0,1443
0,5,5,5,1,1,1,1,0,0,58,66000.0,0,1,0,790
1,10,10,7,1,1,0,1,0,0,73,77000.0,1,0,0,1361
0,0,0,3,1,1,0,0,0,1,33,47000.0,1,0,0,138
1,0,0,4,1,0,1,0,0,1,88,52000.0,0,1,0,1521
0,10,10,7,1,1,0,1,0,0,47,89000.0,1,0,0,1511
0,5,5,7,1,0,1,1,0,0,65,33000.0,0,1,0,1453
1,0,0,3,1,1,0,0,0,1,46,66000.0,1,0,0,1518
0,0,0,3,1,1,0,0,0,1,51,35000.0,0,1,0,1796
0,5,5,7,1,0,1,1,0,0,27,45000.0,0,1,0,1734
0,5,5,5,1,1,1,1,0,0,58,62000.0,0,1,0,15
0,10,10,7,1,1,0,1,0,0,79,90000.0,1,0,0,1805
0,2,10,10,1,1,1,0,1,0,67,89000.0,0,1,0,1768
1,2,10,7,1,0,1,0,1,0,20,62000.0,1,0,0,775
0,3,7,7,1,1,1,0,1,0,35,34000.0,0,1,0,432
0,5,20,10,0,0,1,0,1,0,64,53000.0,0,1,0,1145
0,2,10,7,1,0,1,0,1,0,68,70000.0,0,1,0,1732
1,3,7,7,1,1,1,0,1,0,39,72000.0,0,1,0,1093
0,5,5,7,1,0,1,1,0,0,40,31000.0,1,0,0,1640
0,5,20,10,0,0,1,0,1,0,92,78000.0,1,0,0,946
1,10,10,7,1,1,0,1,0,0,34,52000.0,0,1,0,1647
1,2,10,7,1,0,1,0,1,0,21,50000.0,0,1,0,1462
1,5,5,5,1,1,1,1,0,0,18,53000.0,1,0,0,70
0,0,0,3,1,1,0,0,0,1,67,73000.0,0,1,0,82
1,2,10,7,1,0,1,0,1,0,69,79000.0,1,0,0,1432
0,2,10,10,1,1,1,0,1,0,38,63000.0,1,0,0,1469
0,2,10,7,1,0,1,0,1,0,77,71000.0,1,0,0,1290
0,2,10,7,1,0,1,0,1,0,75,112000.0,0,1,0,1402
1,10,10,5,1,1,1,1,0,0,48,114000.0,1,0,0,994
1,3,7,7,1,1,1,0,1,0,47,59000.0,0,1,0,309
1,2,10,7,1,0,1,0,1,0,23,40000.0,1,0,0,1796
0,3,7,7,1,1,1,0,1,0,26,75000.0,0,1,0,46
0,5,5,7,1,0,1,1,0,0,47,39000.0,0,1,0,1774
0,10,10,7,1,1,0,1,0,0,32,70000.0,0,1,0,1813
0,0,0,3,1,1,0,0,0,1,65,65000.0,0,1,0,856
0,0,0,3,1,1,0,0,0,1,67,65000.0,1,0,0,1066
0,0,0,3,1,1,0,0,0,1,75,78000.0,1,0,0,1083
1,10,10,5,1,1,1,1,0,0,50,62000.0,0,1,0,738
1,3,7,7,1,1,1,0,1,0,61,77000.0,1,0,0,1001
0,10,10,7,1,1,0,1,0,0,41,83000.0,1,0,0,799
0,2,10,7,1,0,1,0,1,0,76,47000.0,1,0,0,1170
1,2,10,10,1,1,1,0,1,0,52,53000.0,0,1,0,1632
0,2,10,7,1,0,1,0,1,0,57,66000.0,1,0,0,1623
0,5,5,5,1,1,1,1,0,0,50,87000.0,1,0,0,1804
1,10,10,5,1,1,1,1,0,0,62,51000.0,1,0,0,1679
1,5,20,10,0,0,1,0,1,0,43,57000.0,1,0,0,735
0,3,7,7,1,1,1,0,1,0,81,66000.0,0,1,0,328
0,0,0,3,1,1,0,0,0,1,23,60000.0,0,1,0,1304
1,10,10,5,1,1,1,1,0,0,72,119000.0,0,1,0,1496
1,10,10,7,1,1,0,1,0,0,22,53000.0,0,1,0,1605
0,5,20,10,0,0,1,0,1,0,70,86000.0,1,0,0,969
0,10,10,7,1,1,0,1,0,0,55,94000.0,0,1,0,1098
0,10,10,7,1,1,0,1,0,0,68,105000.0,0,1,0,835
1,0,0,3,1,1,0,0,0,1,45,88000.0,1,0,0,1578
0,3,7,7,1,1,1,0,1,0,52,52000.0,1,0,0,1201
0,10,10,7,1,1,0,1,0,0,57,56000.0,1,0,0,1033
0,0,0,3,1,1,0,0,0,1,42,97000.0,1,0,0,1587
0,5,20,10,0,0,1,0,1,0,58,114000.0,0,1,0,1102
0,10,10,7,1,1,0,1,0,0,53,100000.0,1,0,0,866
0,0,0,4,1,0,1,0,0,1,71,73000.0,0,1,0,1073
1,2,10,10,1,1,1,0,1,0,65,82000.0,0,1,0,1487
0,0,0,4,1,0,1,0,0,1,61,52000.0,0,1,0,1466
1,0,0,3,1,1,0,0,0,1,64,58000.0,1,0,0,1636
0,0,0,4,1,0,1,0,0,1,49,81000.0,0,1,0,1818
0,10,10,5,1,1,1,1,0,0,53,98000.0,1,0,0,1031
0,2,10,10,1,1,1,0,1,0,39,69000.0,0,1,0,1563
1,2,10,10,1,1,1,0,1,0,37,89000.0,1,0,0,846
1,0,0,3,1,1,0,0,0,1,49,50000.0,0,1,0,1469
0,5,5,7,1,0,1,1,0,0,65,91000.0,0,1,0,1528
0,5,5,5,1,1,1,1,0,0,61,62000.0,1,0,0,1383
1,5,20,10,0,0,1,0,1,0,62,92000.0,0,1,0,1457
0,5,20,10,0,0,1,0,1,0,36,40000.0,0,1,0,177
1,0,0,3,1,1,0,0,0,1,24,64000.0,1,0,0,945
1,2,10,10,1,1,1,0,1,0,51,101000.0,1,0,0,1560
1,2,10,10,1,1,1,0,1,0,34,52000.0,1,0,0,633
1,5,5,5,1,1,1,1,0,0,57,62000.0,0,1,0,1632
1,10,10,7,1,1,0,1,0,0,65,36000.0,1,0,0,1631
1,2,10,10,1,1,1,0,1,0,64,75000.0,0,1,0,1076
0,3,7,7,1,1,1,0,1,0,59,69000.0,0,1,0,952
0,10,10,7,1,1,0,1,0,0,67,70000.0,1,0,0,1167
1,10,10,7,1,1,0,1,0,0,67,96000.0,1,0,0,1330
1,2,10,7,1,0,1,0,1,0,48,77000.0,0,1,0,1708
0,0,0,4,1,0,1,0,0,1,33,62000.0,0,1,0,483
1,0,0,4,1,0,1,0,0,1,83,41000.0,1,0,0,1543
1,0,0,3,1,1,0,0,0,1,70,74000.0,1,0,0,1782
1,3,7,7,1,1,1,0,1,0,54,87000.0,1,0,0,1726
0,5,5,7,1,0,1,1,0,0,44,37000.0,0,1,0,233
0,10,10,5,1,1,1,1,0,0,23,41000.0,1,0,0,1800
1,2,10,7,1,0,1,0,1,0,66,69000.0,1,0,0,827
1,5,5,5,1,1,1,1,0,0,62,67000.0,1,0,0,1191
0,2,10,10,1,1,1,0,1,0,57,51000.0,1,0,0,1652
1,5,5,7,1,0,1,1,0,0,69,70000.0,1,0,0,1583
0,0,0,4,1,0,1,0,0,1,42,58000.0,0,1,0,1484
1,0,0,4,1,0,1,0,0,1,44,71000.0,0,1,0,1100
0,0,0,4,1,0,1,0,0,1,33,56000.0,1,0,0,1495
1,5,5,5,1,1,1,1,0,0,48,33000.0,1,0,0,1311
0,5,5,7,1,0,1,1,0,0,58,80000.0,1,0,0,1506
1,5,5,5,1,1,1,1,0,0,26,62000.0,0,1,0,173
0,10,10,7,1,1,0,1,0,0,30,40000.0,1,0,0,1281
0,10,10,7,1,1,0,1,0,0,22,38000.0,0,1,0,883
0,3,7,7,1,1,1,0,1,0,44,58000.0,0,1,0,1787
1,3,7,7,1,1,1,0,1,0,30,43000.0,0,1,0,342
1,0,0,3,1,1,0,0,0,1,74,80000.0,1,0,0,1113
0,2,10,7,1,0,1,0,1,0,55,76000.0,1,0,0,1586
1,5,5,7,1,0,1,1,0,0,77,92000.0,0,0,1,1603
0,0,0,3,1,1,0,0,0,1,55,52000.0,1,0,0,1134
0,5,20,10,0,0,1,0,1,0,29,33000.0,1,0,0,928
0,3,7,7,1,1,1,0,1,0,56,48000.0,0,1,0,1592
1,3,7,7,1,1,1,0,1,0,68,82000.0,1,0,0,1536
1,3,7,7,1,1,1,0,1,0,78,92000.0,1,0,0,876
1,0,0,3,1,1,0,0,0,1,66,52000.0,0,1,0,1548
1,3,7,7,1,1,1,0,1,0,36,52000.0,1,0,0,1140
0,2,10,7,1,0,1,0,1,0,63,94000.0,1,0,0,909
1,2,10,10,1,1,1,0,1,0,52,93000.0,1,0,0,1203
1,3,7,7,1,1,1,0,1,0,46,79000.0,0,1,0,1766
0,2,10,7,1,0,1,0,1,0,56,50000.0,1,0,0,1747
0,5,20,10,0,0,1,0,1,0,45,50000.0,0,1,0,1573
0,0,0,4,1,0,1,0,0,1,57,56000.0,1,0,0,933
0,2,10,10,1,1,1,0,1,0,55,74000.0,1,0,0,1578
1,2,10,7,1,0,1,0,1,0,89,67000.0,1,0,0,1598
0,3,7,7,1,1,1,0,1,0,24,48000.0,0,1,0,1598
0,5,20,10,0,0,1,0,1,0,72,60000.0,1,0,0,731
1,2,10,10,1,1,1,0,1,0,63,31000.0,1,0,0,1223
1,5,5,5,1,1,1,1,0,0,72,85000.0,1,0,0,1676
1,0,0,4,1,0,1,0,0,1,50,60000.0,1,0,0,1568
1,3,7,7,1,1,1,0,1,0,54,48000.0,1,0,0,479
0,0,0,4,1,0,1,0,0,1,65,48000.0,1,0,0,1786
1,0,0,4,1,0,1,0,0,1,30,47000.0,1,0,0,1526
1,2,10,10,1,1,1,0,1,0,50,103000.0,1,0,0,1063
1,10,10,5,1,1,1,1,0,0,32,35000.0,0,1,0,1500
1,3,7,7,1,1,1,0,1,0,20,66000.0,0,1,0,780
1,3,7,7,1,1,1,0,1,0,84,86000.0,0,1,0,1575
0,2,10,10,1,1,1,0,1,0,25,33000.0,0,1,0,1485
0,5,5,5,1,1,1,1,0,0,40,51000.0,1,0,0,1803
1,10,10,5,1,1,1,1,0,0,73,71000.0,0,0,1,1752
1,3,7,7,1,1,1,0,1,0,27,35000.0,0,1,0,1564
0,3,7,7,1,1,1,0,1,0,70,78000.0,0,1,0,870
1,3,7,7,1,1,1,0,1,0,51,105000.0,1,0,0,784
0,0,0,3,1,1,0,0,0,1,24,56000.0,1,0,0,1628
1,2,10,10,1,1,1,0,1,0,50,62000.0,0,1,0,873
1,5,5,7,1,0,1,1,0,0,58,39000.0,0,1,0,1364
0,5,5,5,1,1,1,1,0,0,70,67000.0,1,0,0,1190
1,10,10,5,1,1,1,1,0,0,87,58000.0,1,0,0,926
1,2,10,7,1,0,1,0,1,0,47,91000.0,0,1,0,1776
1,2,10,10,1,1,1,0,1,0,86,78000.0,0,1,0,1358
1,3,7,7,1,1,1,0,1,0,62,89000.0,1,0,0,1500
0,0,0,4,1,0,1,0,0,1,59,32000.0,0,1,0,1491
0,5,20,10,0,0,1,0,1,0,51,80000.0,1,0,0,1474
0,5,5,7,1,0,1,1,0,0,40,56000.0,1,0,0,71
1,0,0,3,1,1,0,0,0,1,52,97000.0,1,0,0,1717
1,5,5,7,1,0,1,1,0,0,30,59000.0,0,1,0,1122
0,10,10,7,1,1,0,1,0,0,65,46000.0,1,0,0,1597
0,10,10,7,1,1,0,1,0,0,85,76000.0,0,1,0,1541
0,5,5,5,1,1,1,1,0,0,40,60000.0,0,1,0,1474
1,3,7,7,1,1,1,0,1,0,63,70000.0,0,1,0,1518
1,0,0,3,1,1,0,0,0,1,21,59000.0,1,0,0,1785
0,5,5,7,1,0,1,1,0,0,65,76000.0,0,1,0,1607
1,0,0,3,1,1,0,0,0,1,87,33000.0,0,1,0,1644
1,5,5,5,1,1,1,1,0,0,71,74000.0,0,1,0,1597
0,3,7,7,1,1,1,0,1,0,69,101000.0,0,1,0,1544
1,10,10,7,1,1,0,1,0,0,45,65000.0,0,1,0,1441
1,2,10,10,1,1,1,0,1,0,45,78000.0,0,1,0,1336
0,10,10,7,1,1,0,1,0,0,73,77000.0,0,1,0,1529
0,5,5,7,1,0,1,1,0,0,24,39000.0,1,0,0,1548
0,5,20,10,0,0,1,0,1,0,51,55000.0,0,1,0,948
1,10,10,7,1,1,0,1,0,0,65,80000.0,0,1,0,1677
0,0,0,3,1,1,0,0,0,1,37,77000.0,0,1,0,1248
0,10,10,5,1,1,1,1,0,0,70,57000.0,0,1,0,1797
0,2,10,7,1,0,1,0,1,0,58,93000.0,0,1,0,872
1,0,0,3,1,1,0,0,0,1,48,57000.0,1,0,0,1518
0,5,5,5,1,1,1,1,0,0,60,58000.0,1,0,0,1570
0,2,10,10,1,1,1,0,1,0,47,65000.0,0,1,0,347
0,5,5,7,1,0,1,1,0,0,71,59000.0,0,1,0,1677
0,10,10,5,1,1,1,1,0,0,40,47000.0,1,0,0,154
1,10,10,7,1,1,0,1,0,0,39,44000.0,0,1,0,1009
0,5,5,5,1,1,1,1,0,0,46,45000.0,0,1,0,1291
1,10,10,5,1,1,1,1,0,0,55,103000.0,1,0,0,1538
0,5,5,7,1,0,1,1,0,0,63,96000.0,0,1,0,1467
1,3,7,7,1,1,1,0,1,0,52,79000.0,0,1,0,836
0,5,20,10,0,0,1,0,1,0,61,82000.0,1,0,0,1742
0,5,20,10,0,0,1,0,1,0,19,43000.0,0,1,0,801
0,5,5,7,1,0,1,1,0,0,77,105000.0,1,0,0,1482
1,2,10,7,1,0,1,0,1,0,58,75000.0,0,1,0,1059
0,5,20,10,0,0,1,0,1,0,27,66000.0,1,0,0,1251
0,3,7,7,1,1,1,0,1,0,59,68000.0,1,0,0,1013
1,0,0,4,1,0,1,0,0,1,64,109000.0,1,0,0,1202
0,5,20,10,0,0,1,0,1,0,68,100000.0,0,1,0,1506
1,5,5,5,1,1,1,1,0,0,66,87000.0,1,0,0,1085
0,2,10,7,1,0,1,0,1,0,73,116000.0,0,1,0,1543
0,0,0,3,1,1,0,0,0,1,50,53000.0,0,1,0,1476
1,5,5,5,1,1,1,1,0,0,65,70000.0,1,0,0,1473
1,2,10,10,1,1,1,0,1,0,52,104000.0,0,1,0,1155
0,5,5,5,1,1,1,1,0,0,19,71000.0,0,1,0,544
0,2,10,7,1,0,1,0,1,0,69,86000.0,0,1,0,1534
0,3,7,7,1,1,1,0,1,0,22,54000.0,0,1,0,1569
1,3,7,7,1,1,1,0,1,0,42,56000.0,1,0,0,1026
1,5,20,10,0,0,1,0,1,0,67,79000.0,0,1,0,1484
0,0,0,4,1,0,1,0,0,1,35,41000.0,1,0,0,1290
1,5,5,5,1,1,1,1,0,0,80,34000.0,0,1,0,1321
1,5,20,10,0,0,1,0,1,0,87,89000.0,1,0,0,1439
0,2,10,10,1,1,1,0,1,0,53,43000.0,1,0,0,1516
1,5,5,5,1,1,1,1,0,0,61,49000.0,0,1,0,1757
1,3,7,7,1,1,1,0,1,0,57,61000.0,1,0,0,1794
0,2,10,7,1,0,1,0,1,0,31,31000.0,1,0,0,1490
0,5,5,7,1,0,1,1,0,0,57,71000.0,1,0,0,1107
1,10,10,5,1,1,1,1,0,0,57,55000.0,0,1,0,1800
1,10,10,5,1,1,1,1,0,0,71,73000.0,0,1,0,804
0,0,0,3,1,1,0,0,0,1,49,75000.0,1,0,0,1709
1,3,7,7,1,1,1,0,1,0,59,55000.0,1,0,0,1537
0,5,5,7,1,0,1,1,0,0,69,43000.0,0,1,0,1611
1,2,10,7,1,0,1,0,1,0,23,48000.0,1,0,0,1420
0,0,0,3,1,1,0,0,0,1,44,60000.0,1,0,0,1548
0,5,5,5,1,1,1,1,0,0,22,60000.0,0,1,0,388
0,2,10,7,1,0,1,0,1,0,47,56000.0,0,1,0,1783
1,10,10,7,1,1,0,1,0,0,22,61000.0,0,1,0,1566
0,5,5,7,1,0,1,1,0,0,20,40000.0,0,1,0,1575
0,5,5,7,1,0,1,1,0,0,55,34000.0,0,1,0,1007
0,0,0,4,1,0,1,0,0,1,85,79000.0,0,1,0,1565
1,10,10,7,1,1,0,1,0,0,49,93000.0,0,1,0,1628
1,5,5,7,1,0,1,1,0,0,49,72000.0,0,1,0,1708
1,0,0,4,1,0,1,0,0,1,44,72000.0,1,0,0,957
0,3,7,7,1,1,1,0,1,0,55,85000.0,0,1,0,1323
1,3,7,7,1,1,1,0,1,0,63,87000.0,1,0,0,1273
0,3,7,7,1,1,1,0,1,0,59,102000.0,0,1,0,1615
1,2,10,10,1,1,1,0,1,0,59,79000.0,1,0,0,1226
1,3,7,7,1,1,1,0,1,0,71,114000.0,0,1,0,1087
1,5,5,5,1,1,1,1,0,0,61,67000.0,1,0,0,786
0,5,5,5,1,1,1,1,0,0,28,70000.0,0,1,0,1580
1,5,5,5,1,1,1,1,0,0,27,59000.0,0,1,0,828
0,5,5,5,1,1,1,1,0,0,67,58000.0,1,0,0,1057
1,3,7,7,1,1,1,0,1,0,70,65000.0,1,0,0,1546
1,2,10,7,1,0,1,0,1,0,67,87000.0,0,1,0,1604
1,10,10,7,1,1,0,1,0,0,80,87000.0,0,1,0,1539
0,2,10,10,1,1,1,0,1,0,52,86000.0,1,0,0,995
1,5,20,10,0,0,1,0,1,0,60,82000.0,0,1,0,1478
0,10,10,7,1,1,0,1,0,0,60,79000.0,0,1,0,1184
0,3,7,7,1,1,1,0,1,0,34,37000.0,0,1,0,1791
1,5,5,5,1,1,1,1,0,0,41,30000.0,0,1,0,577
0,2,10,10,1,1,1,0,1,0,57,103000.0,0,1,0,1816
0,2,10,10,1,1,1,0,1,0,44,94000.0,0,1,0,295
1,2,10,7,1,0,1,0,1,0,28,31000.0,0,1,0,1688
1,5,20,10,0,0,1,0,1,0,22,32000.0,1,0,0,1732
0,5,5,5,1,1,1,1,0,0,58,61000.0,0,1,0,1169
0,5,5,5,1,1,1,1,0,0,27,58000.0,0,1,0,866
1,10,10,7,1,1,0,1,0,0,74,115000.0,1,0,0,1772
0,3,7,7,1,1,1,0,1,0,32,68000.0,1,0,0,1641
0,0,0,4,1,0,1,0,0,1,53,88000.0,1,0,0,823
1,0,0,3,1,1,0,0,0,1,71,69000.0,1,0,0,1422
0,10,10,5,1,1,1,1,0,0,59,71000.0,1,0,0,1533
0,0,0,3,1,1,0,0,0,1,71,98000.0,1,0,0,1572
0,0,0,4,1,0,1,0,0,1,38,33000.0,0,1,0,1709
0,10,10,7,1,1,0,1,0,0,71,93000.0,1,0,0,1104
0,0,0,3,1,1,0,0,0,1,41,49000.0,1,0,0,1642
0,10,10,7,1,1,0,1,0,0,62,76000.0,1,0,0,1618
0,10,10,7,1,1,0,1,0,0,63,95000.0,0,1,0,1625
0,0,0,3,1,1,0,0,0,1,51,32000.0,0,1,0,161
1,5,5,5,1,1,1,1,0,0,47,57000.0,0,1,0,1626
1,5,5,5,1,1,1,1,0,0,50,73000.0,1,0,0,1261
0,5,5,7,1,0,1,1,0,0,58,96000.0,0,1,0,1313
1,2,10,10,1,1,1,0,1,0,33,44000.0,1,0,0,899
0,2,10,7,1,0,1,0,1,0,25,61000.0,0,1,0,1272
0,10,10,5,1,1,1,1,0,0,83,115000.0,1,0,0,785
1,2,10,10,1,1,1,0,1,0,48,42000.0,0,1,0,202
1,10,10,7,1,1,0,1,0,0,67,96000.0,0,1,0,390
1,10,10,5,1,1,1,1,0,0,57,66000.0,1,0,0,1586
1,3,7,7,1,1,1,0,1,0,67,67000.0,1,0,0,1476
0,5,20,10,0,0,1,0,1,0,45,51000.0,0,1,0,1043
0,5,5,7,1,0,1,1,0,0,29,71000.0,0,1,0,1657
1,10,10,5,1,1,1,1,0,0,23,54000.0,0,1,0,1675
0,0,0,4,1,0,1,0,0,1,50,59000.0,0,1,0,1462
1,10,10,5,1,1,1,1,0,0,65,98000.0,1,0,0,1077
1,0,0,3,1,1,0,0,0,1,20,50000.0,1,0,0,1594
0,5,20,10,0,0,1,0,1,0,23,38000.0,0,1,0,1696
1,2,10,10,1,1,1,0,1,0,76,54000.0,0,1,0,1235
1,10,10,5,1,1,1,1,0,0,48,31000.0,1,0,0,1673
0,10,10,5,1,1,1,1,0,0,82,88000.0,1,0,0,1508
1,10,10,5,1,1,1,1,0,0,76,46000.0,1,0,0,1767
0,0,0,3,1,1,0,0,0,1,37,75000.0,0,1,0,1037
0,5,5,5,1,1,1,1,0,0,37,63000.0,1,0,0,1546
0,5,5,7,1,0,1,1,0,0,46,39000.0,0,1,0,575
0,5,20,10,0,0,1,0,1,0,63,88000.0,1,0,0,755
0,5,20,10,0,0,1,0,1,0,66,44000.0,0,1,0,1709
1,2,10,10,1,1,1,0,1,0,62,98000.0,1,0,0,1489
0,3,7,7,1,1,1,0,1,0,31,31000.0,1,0,0,1490
0,5,20,10,0,0,1,0,1,0,49,76000.0,1,0,0,1689
1,5,20,10,0,0,1,0,1,0,53,54000.0,0,1,0,1609
1,2,10,10,1,1,1,0,1,0,55,72000.0,0,1,0,1405
0,3,7,7,1,1,1,0,1,0,42,86000.0,0,1,0,1536
0,0,0,4,1,0,1,0,0,1,34,41000.0,0,1,0,1757
1,10,10,5,1,1,1,1,0,0,49,56000.0,1,0,0,1304
0,0,0,4,1,0,1,0,0,1,53,62000.0,0,1,0,506
0,10,10,5,1,1,1,1,0,0,53,57000.0,0,1,0,1530
0,10,10,5,1,1,1,1,0,0,41,50000.0,0,1,0,1783
0,0,0,4,1,0,1,0,0,1,71,57000.0,0,1,0,1431
1,5,5,7,1,0,1,1,0,0,61,71000.0,0,1,0,1592
1,5,5,5,1,1,1,1,0,0,41,45000.0,0,1,0,970
0,5,20,10,0,0,1,0,1,0,88,109000.0,1,0,0,1482
0,5,20,10,0,0,1,0,1,0,73,45000.0,0,1,0,108
1,5,20,10,0,0,1,0,1,0,79,61000.0,0,1,0,940
0,0,0,3,1,1,0,0,0,1,82,57000.0,0,1,0,945
0,0,0,4,1,0,1,0,0,1,25,31000.0,0,1,0,1745
0,5,5,7,1,0,1,1,0,0,57,74000.0,0,1,0,1045
0,10,10,5,1,1,1,1,0,0,92,37000.0,1,0,0,1592
0,5,5,7,1,0,1,1,0,0,66,36000.0,0,1,0,1469
0,10,10,5,1,1,1,1,0,0,60,64000.0,0,1,0,1461
0,5,5,5,1,1,1,1,0,0,34,37000.0,1,0,0,1551
1,0,0,3,1,1,0,0,0,1,73,51000.0,0,1,0,271
0,10,10,5,1,1,1,1,0,0,28,43000.0,0,1,0,1511
1,10,10,7,1,1,0,1,0,0,70,82000.0,1,0,0,115
1,3,7,7,1,1,1,0,1,0,64,115000.0,1,0,0,991
1,5,5,5,1,1,1,1,0,0,32,53000.0,1,0,0,1036
1,5,5,5,1,1,1,1,0,0,68,97000.0,0,1,0,524
0,2,10,10,1,1,1,0,1,0,45,64000.0,1,0,0,1358
1,0,0,3,1,1,0,0,0,1,38,37000.0,0,1,0,1096
1,2,10,10,1,1,1,0,1,0,59,93000.0,0,1,0,857
0,0,0,4,1,0,1,0,0,1,58,53000.0,0,1,0,84
0,2,10,10,1,1,1,0,1,0,30,35000.0,0,1,0,1680
1,10,10,7,1,1,0,1,0,0,49,74000.0,1,0,0,1595
0,5,20,10,0,0,1,0,1,0,56,49000.0,0,1,0,908
0,5,5,7,1,0,1,1,0,0,26,74000.0,0,1,0,1214
0,0,0,3,1,1,0,0,0,1,22,68000.0,0,1,0,1470
1,10,10,5,1,1,1,1,0,0,53,95000.0,0,1,0,1135
0,5,20,10,0,0,1,0,1,0,68,52000.0,0,1,0,865
0,0,0,4,1,0,1,0,0,1,58,76000.0,1,0,0,788
1,10,10,7,1,1,0,1,0,0,84,118000.0,1,0,0,1321
0,0,0,4,1,0,1,0,0,1,34,48000.0,0,1,0,1287
1,10,10,7,1,1,0,1,0,0,29,64000.0,1,0,0,1687
0,0,0,3,1,1,0,0,0,1,49,61000.0,0,1,0,1711
1,10,10,7,1,1,0,1,0,0,56,52000.0,0,1,0,1666
1,5,5,5,1,1,1,1,0,0,54,73000.0,1,0,0,1384
1,10,10,7,1,1,0,1,0,0,60,94000.0,0,1,0,1611
